username,review,calificacion
Donato Trejo,"Excelente vista, platillos mexicanos deliciosos y muy auténticos. Precios bastante razonables. El personal normalmente está a tope de trabajo, y a veces dan mal servicio.",4
Fernando Dante Hernandez Aviles,Excelente servicio. Pedí albóndigas con relleno de queso provolone y plátano bañadas en mole. No esperaba algo tan delicioso.…,3
littledeadbunny rojas,"Comida deliciosa, los postres saben riquísimo",4
Luis R. Guzman,El lugar es estupendo y con una vista espectacular. Si bien ofrecen comidas solo lo visitamos para el desayuno. La calidad y presentación de los alimentos fue muy buena y el general es una excelente recomendación. El pan es artesanal y pueden acompañarlo de muy buena nata.,4
Sayrel Hernández,"El tema es que siempre hay mucha gente, todo es delicioso, no hay que llevar tanto apetito, porque siempre la espera es mucha, en esta ocasión había una boda, me pareció demasiada gente, creo que debieron de cerrar esa parte",3
Hector Zamores,"Para no olvidar y recomendar Hay lugares excepcionales y el mayor es uno de ellos la atmósfera es muy agradable tanto para no querer irse de ahí, excelente servicio ,los meseros atentos…",4
Daniela Romero,No hay palabras para describir la deciosa y excelente experiencia del Mayor. No dejen de probar las albóndigas ufffffffffff,4
Adrian tirado lugo,Excelente atención y vista del templo mayor y el zócalo,4
Nayeli Muñoz Rodríguez,"Muy buen servicio, gran vista, creo que los alimentos pudieron estar un poco mejor aunque no fueron malos, al contrario!",3
Joana Martinez,Muy buen lugar excelente vista y ubicacion comida muy bien elaborada el costo es bueno en relación a la experiencia regresaría sin pensarlo,4
María del Refugio Zaragoza Garcia,Se come muy rico y muy agradable vista,4
Sebastian Cruz,"Bonita vista al templo mayor, malos alimentos, una experiencia poco agradable con los platillos.",1
Eva Sánchez,Excelente servicio,4
Juan José Sánchez Trejo,"Buen lugar para hacer tiempo. Excelente vista, muy de jóvenes prifesionistas y para extranjeros. Esta última vez que fuimos, creo que nuevamente eramos los de mayor edad. Muy recomendable.",4
Alex Matique,El lugar muy bien la comida bien el precio regular,3
Cinnya Idalia Robles Valencia,Fui al café. Cierran relativamente temprano el restaurante y no sabía (como 530pm la cocina)…,4
Arcelia Salmeron Sosa,"Me gustó mucho el servicio ,eficiente y cortes,así como el sabor de los alimentos,probé las enchiladas de mole y estaban muy ricas",4
Casandra Castañeda Casares,Excelente Vista,3
Andrés Ramírez,"Cerveza $50, papas doradas $40 pesos, una tarde con tus amigos y una buena vista no tiene precio.",4
Eva Sanchez,Hermosa vista excelente.servicio,4
Pedro Lopez,"Riquísimo, super recomendable, atención muy amable, hermosa vista, no dejes de probar los molletes con chilaquiles!!",4
Luis Alberto Cruz,"Muy buen lugar! Gran servicio, la comida es muy rica y la vista agradable",4
Mo QR,"Un lugar ""escondido"" arriba de un edificio donde está la Porrúa, con terraza, sección de bar/cafetería o restaurante. Los precios de la comida accesibles de acuerdo a su menú con platos artesanales y gourmet. Un buen servicio por parte de…",4
Manolo Manolo,"Me toco comer justo en las mesas que dan hacia el Templo Mayor. La vista es increible. Aparte se come rico. El fideo seco, las enchiladas de pato en morita, la cecina muy ricas. El arroz ese si muy feo, pero el mole lo rescata…",3
Aurora Tapia,"Excelente atención. Deliciosos platillos y si elige terraza, magnífica vista a templo mayor.",4
Elsa Flores,"La comida muy rica, buenas porciones, los postres súper deliciosos . agradable ambiente, todas las medidas de seguridad al entrar al restaurante.",4
Arturo O,Excelente servicio y la comida simplemente deliciosa. Los precios razonables. La vista hacia el Museo del Templo Mayor es simplemente espectacular. La experiencia en general es muy agradable. Un lugar a visitar cuando vayas al centro de la ciudad. Muy recomendable.,4
Miriam Machorro,"Muy bonito lugar, puedes admirar las ruinas y pasar un momento agradable con la familia",3
Elizabeth Nazario,"Cafetería con una vista preciosa y buen café , muy recomendable y no tan caro como parece",4
Aldo Medina,"Excelente lugar, bonita vista y excelente servicio",4
Arturo Enrique Aguayo,"Muy rica comida, excelente vista y muy buen servicio, muy recomendable",4
Diana Escorcia,El restaurante tiene buena vista su carta Erika sus ingredientes son bueno le doy 5 estrellitas me gustó mucho la atención,4
Jonatan Montoya,Me he sentado a desayunar en este lugar por largas temporadas durante los últimos 5 años.…,3
Itzel Martínez,"Muy buena comida, hermosa vista y el café es delicioso.",4
Teresita,"Es un lugar muy familiar, excelentes platillos y muy buen servicio. Además de excelentes precios.",4
Sofía Aguilera,"No te cobran la estancia y la vista es bonita, ya que justamente da hacia el templo mayor. Ofrecen alguna opción vegana en el desayuno y en el café la leche vegetal. El lugar es discreto y tranquilo y el personal amable.",4
Marcovich,"Rico como siempre y con poca gente , bien!!!",3
KRISTEL P,Super vista y la atención muy buena. La comida tmb vale mucho la pena. El mole es super rico,4
Victor Hugo Garcia,"La vista del lugar es espectacular hacia las excavaciones del templo mayor, la comida es muy buena y la atención es muy buena también. Los desayunos son mis preferidos, los chilaquiles en particular buenísimos.",4
mr nutrition,"Privilegiado el lugar que tienen y la vista, pero la comida totalmente mediocre pedí una botana de guacamole y ya estaba negro y fermentado, pedí una ensalada de hongos con elote y me traen elote de lata y champiñoes de lata con lechuga y…",1
Jorge Avila,"El Mayor es un hermoso espacio multisensorial del Centro Histórico de la CDMX, enfocado en ofrecer a sus comensales una experiencia culinaria de altura, a través de platillos que combinan las raíces prehispánicas y coloniales de…",3
Ermizhad 616,"El pan lo hacen ahí y es muy rico. Te atienden muy bien, el precio no es alto. Te gastas al rededor de 250 por persona. La vista es bonita si estás en la terraza.",4
Emmanuel Vilchis,"Calidad de platillos muy buena, el servicio algo lento pero todo muy organizado y limpio",3
María de Lourdes Baez Martell,"Vista espectacular, buenos precios, deliciosa comida, excelente atención, higiene, calidad y buenos precios.",4
Lourdes Villanueva,"Muy agradable lugar, con buena vista, comida y servicio excelente!",3
Mariana Villegas,"Excelente comida, servicio y vista del centro de la ciudad",4
Oscar,"Bonita vista, regular comida y precios caros",3
Gustavo Gutierrez,"Increíble zona de ruinas, increíble pensar que era parte de la gran Tenochtitlán.",4
Luz Maria Sainz,"La vista desde este lugar, que se encuentra en el mismo edificio de la Librería Porrúa, en el segundo piso, es excepcional. Se aprecia el Templo Mayor, Catedral y el Palacio de la Autonomía, entre otras destacadas construcciones. La comida…",4
manuel velazquez,Un lugar bonito para comer algo rápido y contemplar nuestro querido zócalo,3
Carolina Lali,Delicioso los platillos,4
Marlene Orduña,"Lo amo, un lugar tranquilo, con una hermosa vista, comida rica y buen servicio",4
Caro Nava,"Un lugar muy agradable, magnífica vista que te hace reflexionar abajo de éste edificio que de vestigios de nuestros antepasados habrá. Muy buena la comida y el trato muy amable del personal, lo recomiendo ampliamente.",4
Mario Quevedo,"Excelente atención y sabor muy rico, la cazuela de huevo con salsa de chapulines estaba deliciosa",4
Araceli Vega,Es un hermoso lugar para disfrutar una cerveza o un café . La atención al cliente es un poco lenta pero la presentación de la comida se lleva un 10,3
Mérida Maldonado,"Una excelente opción para pasar un buen momento, los alimentos d buena calidad",4
Marisela Pérez Cansino,"Comida con excelente sazòn, buen servicio pero lo mejor es que se disfruta de la terraza, estar al aire libre te hace sentir seguro para comer más tranquilo. Respetan códigos de seguridad e higiene.",4
Juan Manuel Bonilla Soto,La ciudad es una anécdota que me persigue. Conoce mi nombre y mis debilidades. Algunas veces fermenta para mí sus tardes y me las ofrece como guiño.…,4
Juan Carlos Rivero,Increíble la vista. Increíble el servicio. No caro y muy agusto.,4
Ameyalli Martinez,"Vista asombrosa de templo mayo, ciudad colonial y actual en el zócalo de la cdmx. La cazuela de chapulinwa, deliciosa!. Café fuerte y cargado. Los mejores momentos que pase ahí",4
ADRIANA VENEGAS,"La vista es maravillosa. El lugar encantador, el servicio malo y los alimentos caros y feos",2
Leonardo Reyes,"Una buena vista del templo mayor y de la plancha del Zócalo. Buena comida, pero el servicio deja un poco que desear.",3
arturo medina luna,Tuve la oportunidad de ir a desayunar a este lugar y la verdad es muy buena la calidad de la comida y sirven con abundancia. La vista es inmejorable y es el principal atractivo del lugar. El menú para desayunos no es tan variado por es…,4
Francisco “romerof2” Romero,Nada mejor Para iniciar un recorrido en el centro histórico,4
Martín Reséndiz García,"Buena comida, servicio y una visita diferente a la plaza.",3
Irene Hernández,Excelente lugar con una vista muy bonita los escamoles son muy buenos y la atención de primera.,4
Santiago Rodriguez Valderrama,"Excelente restaurante para desayunar, tienen un menú muy completo de comida mexicana, el cual combina con la vista perfecta al templo Mayor y El zócalo. Los precios no son excesivos y los platos siempre son grandes. Super recomendado",4
Horacio Gonzalez Martinez (Horacio),"Todo excelente, muy recomendable",4
Irina Medina,"Muy buen lugar con una vista espectacular, el local está muy bien aprovechado y el ambiente es muy agradable. El servicio es muy atento y la comida es basta buena y variada. Todos los platillos que pedí me parecieron muy ricos",3
Mary Orendain,"La vista es hermosa, los alimentos, el ambiente y trato, excelente!!",4
Pablo Cordero,"Buen sabor, el servicio es bueno pero podría ser mejor, ya que la atención de los meseros es lenta y distraída le falta capacitación, lo chilaquiles tienen buena apariencia pero pueden ser mejores la cecina tiene buen sabor y calidad, en general esta bien por precio y sabor y la vista pues es privilegiada lo recomiendo en un 70%",3
Abraham Ntd,"Buen servicio tranquilo y limpio, además de contar con una vista muy bonita de las ruinas de el templo mayor y palacio de gobierno",4
María Martínez,"La vista es increíble y la comida deliciosa. El ambiente es muy agradable y la atención muy buena. Recomiendo la sopa de frijol, las albóndigas de plátano, el pastel de tres leches y el panque de queso. Para beber el agua de limón es lo…",4
Félix Lortia,"La comida es exquisita. La atención del personal es en extremo atenta. Lo hace a uno sentirse muy cómodo. Las porciones son generosas. Los costos son accesibles en relación a la calidad, variedad y tamaño. Quien decida ir no se arrepentirá.",4
María Esther Rodríguez,"Excelente sabor, limpieza ay atención. La vista inmejorable",4
Silvia Leyva Ibarra,Es un lugar muy agradable por la vista que tiene principalmente,4
Luis Serrano,Uno de los mejores lugares en el Zócalo para comer con una bella vista,4
Entre Leones y Águilas. Citla Aguilar,"Un lugar muy tranquilo, ideal para un café un buen libro o una tarde de ocio con un cigarro y una cerveza. Tiene una vista preciosa, puedes apreciar todo el zócalo y sus alrededores.",4
Maria Elena Huerta,Excelente trato algo caro pero tiene una linda Vista al templo mayor .,4
EL WERO,"Excelente restaurante, vista impresionante, comidas Gourmet en totalidad, una explosión de sabores al paladar.",3
Leticia De La Cruz,"Buen lugar para disfrutar en familia , buen sazón , el personal es amable , te recomiendo ir temprano en fin de semana ya que si llegas tarde vas a tardar en pasar , afortunadamente tienen sillones para que esperes .…",4
Karen Chavando,"Excelente vista, servicio y el precio va de la mano con la calidad de sus platillos",4
Eduardo Mijangos Andrés,"Su techo provoca mucho calor por la tarde, si embargo sus vista es muy bonita ya que se ve el Templo Mayor",2
Daniela Quiñones,"Maravillosa vista. La comida rica, nada espectacular. Los precios muy accesibles. Ambiente maravilloso.",4
Angel Vega,"Buena comida, buena vista y buen precio...tienen una excelente terraza desde donde se puede ver el templo mayor y una parte del centro histórico..Esta justo en el segundo piso del edificio que alberga la librería Porrua",4
Azya Contreras,Se ingresa por el edificio de la Porrúa. Me encanta la vista de este lugar.. el promedio de precio del platillo es de 150 a 250 pesos pero la comida es rica y la atención es buena. Tiene baños limpios.,4
Eduardo M. A.,"Excelente lugar para comer con una vista al Templo Mayor. El servicio es bueno, la comida también.",3
EllE GARSA,"Increíble lugar, comida rica y servicio enorme",4
Belegui Santiago,"Vista espectacular!... La visita fue sugerencia de unas amistades y no se equivocaron. La vista es genial. El lugar muy lindo y tranquilo. Tienen ""jardineras"" con variedades de cactus en las orillas. La atención del personal excelente, el…",4
Itzel Cotoñeto,"La comida estuvo muy rica; el ambiente inigualable, tiene una vista muy agradable del Centro de la Ciudad. Si acaso un poco lento el servicio, pero si vas con tiempo, no es un problema.",4
vania rebeca carrillo de la orta,"Delicioso , todo lo que comimos, el chile en nogada , buenísimo hay uno con hojaldre y crema de Tequila, espagueti a los 4 quesos con camarones, tacos de camarón con crema de chipotle, la verdad es que todo está excelente, muy recomendable con una vista impresionante al templo Mayor!",4
USARHM,"Excelente lugar, comida muy rica. Volveré pronto",4
Genaro Paredes,"Lugar con excelente vista a al zócalo de la CDMX los chilaquiles tienen muy buen sabor, ligeramente picosos pero se pueden disfrutar muy bien. Ambiente familiar y música agradable con buen volumen. Debería ser un punto de visita cuando estés por el zócalo de la ciudad.",4
carlos rivera agusto guerra,Muy caro y poco no lo vale está carísimo. Juanito.,4
Edith Ortega,Excelente terraza para disfrutar de una vista espectacular del zócalo de la CDMX,4
Yaotl Cortez,"Lugar muy tranquilo, buena opción para desayunar. Buen servicio. Mal café ",2
Arturo Osuna,Muy rico todo.!,4
Jonathan Alvarez,"El lugar es muy bueno , la vista increíble ,la comida la calificaría con un 7 de 10 ( no es mala , tampoco fenomenal ) si pongo 3 Estrellas es por el mal servicio de los meseros , atienden de malas , dejamos propina simplemente porque al…",2
Cesar Torres Garcia,"Buena ubicación, la comida excelente!! Sería bueno que habilitaran escaleras y no sólo el elevador para subir (por Covid)",4
Andrea Cardona,Súper recomendado precio calidad. Recomiendo las pastas y terminar con un carajillo para continuar de paseo por el centro de la ciudad. Las vistas increíbles!,4
Josefina Robles,Buen servicio y comida rica pero me en encantó q los pajaritos entran a comer y la vista es muy agradable,4
Roberto Ríos,Excelente servicio gran comida y excelente vista,4
Sandra Rivas,"Vista única, café perfecto, comida no tanto....pero vale una visita repetida...",3
Gerardo Hernandez,Excelente lugar y excelente vista ,4
Yessica Hernandez,Si quieren estar en terraza deben avisar para que esten en lista de espera,4
Gabriela Paz Contreras,"Un lugar con una vista increíble, la comida deliciosa y todo el personal muy atento. Lo recomiendo ampliamente.",4
Cerda Morales Ana Paula,"La comida estaba riquísima, teníamos una vista espectáculos y lo mejor es la calidad/precio. La atención de nuestros meseros fue excelente. 10/10",4
Patricia López Torres,"Muy agradable vista, buena comida y buen servicio. Estacionamiento en la misma calle.",4
Stephany Alvarado,Ya seas turista o no es un lugar muy cómodo y bien ubicado. Puedes disfrutar desde un excel café hasta un refrescante cocktail y la vista al zócalo es buena. La atención es buena.,4
Verónica Lagarto,La comida estaba más o menos. No ofrecen tortillas y el mesero fue muy descortés. La vista es muy bella,2
Montse N,"Siempre un placer comer en El Mayor, reune el placer de comprar libros en la librería Porrúa, comer delicioso, un servicio excelente y una inmejorable vista sl Templo Mayor y Zócalo en su terraza. Los escámoles a la mantequilla exquisitos, se los recomiendo.",4
Mako 3 L,"La vista es maravillosa, sin embargo la comida es cara y no lo vale. El diseño del menú es como de fonda. Recomiendo ir al café que está en el mismo piso y comer en un buen lugar. Los precios oscilan entre 180 y 280 por él plato principal y tardan mucho",2
Alan Garcia,La vista es espectacular. La comida es rica y el precio en promedio es regular.,4
Maria Guadalupe Meneses Avalos,Muy linda música lugar relajado comida de primer nivel buenos precios,4
Andrés Segovia,"Excelente vista, la comida bien, buen servicio",4
Rocio Trujillo,Es un lugar muy agradable y la comida es deliciosa,4
Nancy Castillo,"La vista es maravillosa, no así la comida, es muy caro y no tiene sazón. Pedí ensalada César, un clásico en ensaladas, la lechuga marchita, vinagreta sin sabor los crotones demasiados y super resecos.…",0
Angela Martinez,"Pareciera una terraza más, pero tiene todo el confort, diseño, calidez y servicios que quisieras encontrar en otros lugares. Inigualable vista. Servicio excelente. Relación costo calidad muy, muy aceptable. La presentación y los alimentos muy bien elaborados.",4
Yolanda Aguilera,"Muy buena atención,comida deliciosa y muy bonita vista",4
Sega Sandoval,"Buen precio, buena comida, buen servicio.",4
Miguel Angel Madariaga Torres,"Es un espacio agradable para desayunar, con una vista espectacular, con alimentos de primera y una atención del personal esmerada",4
Carlos Humberto Aranda Negrete,"Un lugar ideal para admirar Templo Mayor, Catedral y Zócalo, además de contar con ricos platillo y pan recién hecho. Muy recomendable sus desayunos.",4
RICH CRUZ,Buenos tragos en el bar ,4
Rafael Aca,"Un excelente lugar, y una vista increíble.",4
