username,review,calificacion
Monica Maldonado,Hermoso lugar y alta cocina mexicana. Servicio excelente. Manteles blancos pero precios justos.,4
Karen Peraza,La comida muy rica el servicio es algo lento pero fuera de eso bastante recomendable,3
Eulises López,"La comida es deliciosa, se agradece el respeto del personal por favor un buen servicio",4
Alejandra Garza,El servicio están bueno y la calidad de comida también está limpio y muy recomendado.,3
Guillermina Rendón,"Es un lugar bonito, elegante, comida bien de excelente atención.",3
Monica Canarios,Excelente servicio!!! Mi familia y yo estuvimos muy contentos!! Y hasta cantamos!! ,4
Tony Noriega,"La comida es excelente y de muy buena calidad y sazón, la carta para el desayuno es muy recomendable ya que tienen muchos platillos diferentes a lo común; los meseros muy atentos y dispuestos. El lugar limpio y muy agradable.…",3
Josefa Barreiro,"Buena comida y excelente atención aunque el filete que pedí estaba muy duro, pero lo cambiaron.",3
Queta Montaño,"Me encanta el lugar, grandes historias debieron ocurrir aquí",4
Lucia Chavero,"El lugar es elegante, muy buena atención de meseros y capitanes. Tienen una tarjeta que te permite tener un 10% de descuento (útil para clientes frecuentes). Tiene platillos típicos variados pero con un plus (hay un platillo que la carne es de pato). Tiene un precio adecuado para la cantidad y calidad.",4
Juan Carlos Vargas Sánchez,"El lugar es sumamente bonito, se ve fino, el servicio es excelente, el pan bueno a secas, el café ligero, le falta sabor y los platillos aunque las ideas son buenas tienen muchas áreas de oportunidad, les falta mejorar mucho y han sido los…",3
Rosaura Saenz,Me gusta tanto que se ha convertido en mi lugar favorito para comer,4
María C Fernández,"Es un lugar muy agradable, con música en vivo para el desayuno, los huevos mercaderes, me encantan con ese tocino grueso, una delicia.",3
Manuel Estrada,Una comida súper deliciosa,4
Margarita Malacara,En verdad una muy grata experiencia de un almuerzo en la CD de Mexico..!! Muy recomendable..!!,4
Erick López Cortés,"El lugar es muy bonito, la atensión muy buena, el menú muy bueno y el precio adecuado a lo que recibes. Lo recomiendo. Le pongo 4 estrellas porque cuando llueve entra un olor muy desagradable. En general lo recomiendo mucho.",3
Marco Linares,"Un clásico del centro histórico, es así como podemos llamar a Mercaderes su estilo de cocina es totalmente contemporáneo, mexicano de tradición pero con el toque de elegancia que ofrece este restaurant que debes disfrutar si estás de visita en el Zócalo de la CDMX.",3
Alan Mendoza,El lugar es un ambiente familiar y de amistades muy increíble a aunque sus chiles en nogada son muy frágiles pero de ahí en fuera todo bien el salmón una gran delicia sus ensaladas le cantan el paladar muy riesgoso y sus salsas una esquisto explosión la verdad si me conformo con sus servicios de excelencia ,3
Laura Ortiz,"Un excelente servicio, muy amables y atentos en todo momento... Felicidades...!!!!!!! Gracias por existir ",4
Erika Plaza Mota,Muy limpio Agradable y el pan super riquísimo,2
ERIK CHRISTIAN,Como siempre la atención de primera y además los alimentos y bebidas son algo espectacular. Excelente lugar para tomar vinos y aprender un poco más del tema. Y lo mejor tienen valet parking a pie de puerta del establecimiento.,4
guadalupe saenz,Riquísimo todo gracias!. Siempre que llego a la Ciudad de México no dejo de pasar a deleitarse con un buen café y agradable compañía con mis hermanos. . Gracias!,4
Sandra Luz Castillo Pérez,"Desayunar,comer o cenar en un edificio con historia, además de la comida exquisita es una buena combinación que me gusta",4
Linda Llamas,"La comida rica, pero no excelente. No hay mucha variedad en la carta, el servicio bueno. Los precios un poco altos. Los postres no muy buenos.",2
JoséAngel Jiménez,Muy buen servicio,4
julio andonegui,"Ecxelente lugar, muy limpio, ecxelentes platillos atención de primera",4
Liliana Herrera,"Excelente calidad de los alimentos, excelente servicio, son amables y atentos, el recinto es agradable y acogedor, sus alimentos son orgánicos y de muy buena calidad, Felicidades a el Chef y a su equipo en general!",4
Margara Maguey,"Conchas deliciosas, atención muy rapida y cálida",4
Alejandra AGUILAR SANTOYO,"Comida deliciosa, excelente atención. Una bella exposición de pinturas de la colección de ""Carro"". Excelente ubicación y medidas de cuidado e higiene.",4
José María1630,Es un restaurante muy bueno un personal increíble te tratan muy bien y comida muy rica recomendable,4
Yuri Breña,El restaurante está en uno de los sitios más bellos de la Ciudad de México. El centro histórico. El edificio es de los más antiguos de esta zona y el trabajo de reconstrucción es espectacular. La decoración y el ambiente nos transporta a…,4
Katya ValeCon,La comida es deliciosa y de gran calidad el ambiente el mejor y las medidas c19 muy buenas,4
Homero Aguirre,"Instalaciones bonitas, con mobiliario viejo. La atención por el personal en buena, los alimentos una sopa de haba con nopal muy buen sazón, preparación y presentación, tienen en carta un corte de arrocera de 400 gr y dan un corte abierto en…",2
Nicolas Londoño,La comida muy muy regular,1
Marcos Quintana,"Excelente experiencia. Atención esmerada y cordial, su carta es muy variada y bien explicada, sus precios son razonables por la relación costo/ calidad. Todo se resume en la definición de ""Excelente""",4
Edgar Álvarez Hernández,"Muy sabroso, una atención excelente y platillos distintos, poco comunes, sitio recomendable",3
Beatriz Garcia,Excelente servicio!! Degustación increíble!!! Buen ambiente familiar y divertido ,4
JOSE RAMON M L,"Lugar muy bonito pero le falta algo a la comida, está bien pero sin llegar a un super sabor",2
kelvin jesus rodriguez gonzales,Faltan en el tiempo de espera 60 min. para un Corte de carnet Rib Eye termino medio ,0
Nancy Hernández,"Excelente comida mexicana, excelente servicio, lugar de lujo, precios elevados y pagas por lo mas mínimo durante tu servicio.",4
Marcello Zamboni,Cocina muy rica y servicio impecable,4
Areli Curiel,"Muy recomendable opción de comida mexicana fina, en el centro de la Ciudad de Mexico. Excelente para eventos privados!!",4
Lizzette Aguilar,"Hermoso en arquitectura y ornamentación, además la comida y atención excelente con todos los protocolos de seguridad",4
Rosita Fresita,"Todo muy rico, buen servicio",4
Lucero Espinosa,Excelente servicio y atención.. La comida ni se diga,4
ISABEL SANCHEZ,Excelente lugar,4
Gerardo Sierra,"Un lugar fantástico para comer, la comida es deliciosa, el trato es amable y eficiente.…",4
Isai Plascencia,Los platillos exquisitos. La atención extraordinaria. El lugar maravilloso.,4
Rostov,"Un espectáculo de lugar. Las instalaciones sofisticadas y de primer nivel. La atención excelente. La comida rica y porciones abundantes. Los precios razonables para el tipo de lugar que es. El valer parking un poco caro (60 por el tiempo que sea), aunque más o menos ronda en lo mismo en la zona del centro histórico.",4
Sandy D,"La comida muy rica :-) y el servicio muy bueno, lo recomiendo. Me gustó mucho un pan que ofrecen de entrada relleno de queso manchego :-P",4
Eli Yañez,"Excelente servicio, todo el personal muy amable, te realizan sugerencias acerca de los platillos y las bebidas para acompañarlos. El sabor y la calidad de la comida es 5 estrellas. El lugar es muy acogedor. Tienen excelentes vinos",4
Guillermo R.,Un lugar exquisito para disfrutar,4
José Alfredo Fuentes Aguillón,"Excelente servicio, excelente comida, vale lo que cuesta....",4
Francisco Eguiza,"Excelente lugar en el centro para vino, carne y postres. Sí es caro como todos dicen, pero vale mucho la pena. Como recomendación, si van en pareja pidan una ensalada y un corte para los dos, es más que suficiente. Para finalizar, el pastel de queso panela es una excelente opción!",4
Athalí Serrano,Los desayunos son muy buenos. La lista de espera en fin de semana es aprox. de 20 minutos. Vale la pena esperar. Buena variedad y en cantidad generosa.,3
Francisca Saenz,"Buen servicio , buen desayuno. Buen pan.",4
Juan Luis Rodriguez,"Buenísima opción para desayunar. La fruta en nogada espectacular, y la concha con nata es un imperdible.",4
PFM RODOLFO,Buen servicio al cliente al comenzal,4
María Minerva Miramontes Rivera,Excelente! Muy buena comida. Muy buen servicio. Recomendable,4
Rosario Quiñones,Buen servicio y buena comuda. Mejor cada dia!!!!,4
jose luis herrera yee,Deliciosa comida,4
Jose Aguilar,Buen lugar y buena comida El mundo es variado y la atención es muy buena Es algo caro pero vale la pena,4
Carmen Sánchez,Su ambiente es discreto y apropiado para relajarse y disfrutar de la buena comida. Recomendable para ir entre amigos o con la pareja,4
Ozkar Aguilar,Un lugar muy elegante con un excelente servicio y atención la comida esquisitq,4
Juan De Dios Arenas,"Todo rico y agradable, como siempre. Personal muy atento y amables",4
Martha A. Ibarra,Deliciosos platillos,4
Aline Ruiz,Sabor rico y lugar tranquilo.,4
Rebeca Rosado Rostro,Excelente comida y muy bonito lugar. Gran atención.,4
zuki García Hernández sausedo,"Un exelente día me encantó el cervicio de desayuno lo mejor buenas porciones y una felicitación al mesero "" Mario"" todo muy bien Gracias",4
Rubiz Pop,"Excelente ambiente, muy tranquilo. La comida es deliciosa, el menú es variado, hay desde omelettes hasta cortes de carne, como la cecina de Yecapixtla. Tambien te ofrecen ricas bebidas como café regular o descafeinado, jugos naturales y…",4
Velchis Delon,"De los lugares más exquisitos que he visitado, super elegante, propio. El servicio fue super super bueno, la comida es deliciosa, todo es super rico. Es un poco caro pero vale la pena totalmente. Riquísimo",4
Luis López,"Cuatro platillos excelsamente presentados y bien preparados. Empanadas de espinaca y chistorra, tan lindas que me sentí mal de comérmelas. Jugó de carne y sopa de lentejas, el jugo tan ligero que permitió comer el…",3
Magali Camacho,Todo delicioso y muy buen ambiente,4
Jorge Antonio Camacho,"Excelente comida, el servicio podría mejorar",3
Allets A,"El lugar es muy bonito con una agradable decoración, los desayunos son muy ricos, la atención del personal es bastante buena, cuidan bien de la higiene. Gracias",4
Isabel Munoz,Me encanto su comida y su buen servicio,4
Francisco Octavio Lopez Diaz Lopez,"Magnifica preparación de los platillo, precios razonables en función de la calidad de los alimentos, excelentes opciones en el menú y una atención muy amable del staff, vale la pena",4
Edna Juárez,Excelente lugar!!,4
Angela Martinez,Una vez más visitando centro histórico decidimos probar en este lugar el pato. Disfrutamos de una ensalada con Pera y queso azul. El Platillo del Pato es muy abundante. En cortesía te dan una rebanada grande de jitomate con albahaca.…,4
Javier Cortes,"Excelente lugar para desayunar, también se puede degustar de bebidas y cortes de carne, buena presentación de los alimentos, buena atención de los meseros el restaurante es tradicional del centro Histórico",4
Martin Santoyo,Muy bonito el lugar pero el precio muy cuando te dan dos panes y te cobran 6,2
Elena “Helen Rouss” Arana,"Un lugar muy limpio, bonito, muy Rica la comida y un ambiente muy agradable",4
Ixcheel Del Rio,"Excelente ambiente familiar, tranquilo y muy buena música. La atención y la comida espectaculares. Tienen gran variedad de platillos de comida típica mexicana como los gusanos de…",4
Norma Martinez,Excelente comida,4
Adela Sanchez,Muy rico todo ..,4
Adan Hernandez,"Excelente lugar para compartir un momento agradable, platillos buenos y precio justo",4
Carlos QA,Un buen desayuno en el centro historico CDMX,4
Amparo Uribe,Excelente lugar,4
Laura Guerrero,La verdad que me sorprendio el lugar muchisimo! Demasiado bueno todo!!! La atencion por parte de cada una de las personas que pasaban era EXCELENTE! La comida muy buena!,4
Changotorro Microbito,"Muy buen sabor en los platillos y con porciones adecuadas. La atención del personal es buena y el lugar es agradable. En cuestión de vinos, tienen buena variedad.…",4
Evangelina Parada,"Exiquistos platos, muy buena atención",4
Jonathan Flores,"La comida estaba deliciosa, la atención al cliente mejor, que más decir. 5 estrellas",4
Mario Torres,Alimentos y emplatado son exquisitos Altamente recomemdable,4
Rodolfo Anzaldua,Cuando llegué a este lugar nunca imaginé que me fuera a gustar tanto. Sinceramente desconozco desde cuando existe pero seguramente es desde ya hace varios años.…,4
Lucy Torres,Se come delicioso,4
itandehui aguilar,Muy rica la comida y el servicio excelente 100% recomendado,4
Rubén Durán (rubendg68),"Excelente ambiente, comida con muy buen sabor, la atención y el servicio son excepcionales! Todo en general muy bien!",4
Lorena Lagos,"Caro, pero super rico",4
Ysela Eva Marín Huerta,Buen sabor y atención.,3
TAD MNL,"Fue grata la visita, rescató el apoyo de Miguel que se ocupó al verme llorar, era lo picoso de la comida e inmediatamente busco como aminorar la molestia; además de resaltar, mi vestimenta no era adoc al lugar, sin embargo, en ningún momento fui discriminada.",3
Rocio Pastrana Santaella,Muy recomendado,4
GOMI CHULA,Excelente lugar!,4
OMAR Arce,"Los alimentos deliciosos, el servicio excelente y la ubicacion en el corazón de la Ciudad de México...",4
Asenet Valdez Guerrero,Riquísimo! Prueba los chilaquiles en el desayuno!!!,4
Azya Contreras,"Deliciosas las tortillas de aguacate, es un restaurante tradicional del centro dw la ciudad de México. El pan de elote con nata es d elicioso y los omelettes son riquísimos. Te sirven el chocolate caliente en tu mesa y recién batido.",4
José Antonio Crespo García,Excelente calidad de alimentos y muy buen servicio.,4
Gaby Aranda,Un restaurante de tradición en tu visita al centro histórico,4
Veronica Casillas lopez,Excelente lugar y el servicio excelente muy atentos y la comida súper rica,4
Diego Garcia Lira,Muy rica la comida y te atienden todos muy bien,4
Catalina Beltran,"Muy rico, muy buena atención.",4
arina miyara,"Es muy lindo y elegante, tradicional para el centro de la ciudad de México, en esta nueva normalidad están cumpliendo las reglas de seguridad. Tienen a Víctor un experto somelier, antes de reservar les sugiero preguntar si no es el día de…",3
JAIME CHUMACERO,Excelente comida y muy buena atención. Espero regresar pronto.,4
Hugo Olvera,"Las enchiladas Zempola, están espectaculares.",4
Leticia Nava Souza,Es un lugar histórico muy elegante la atención es excelente,4
Marco A.,"Un buen lugar, con buen servicio por parte de su personal y comida con agradable sazón. Recomendable ampliamente.",4
Dulce González,"Excelente lugar, agradable, super atentos, a cena deliciosa.",4
Eriyoli Nieto,"Es un lugar caro, pero la comida y el servicio son exquisitos",4
Claudia Martínez,Excelente atención. Buenos cortes. Buen café. Buen ambiente y buen cuido de tu vehículo. Gracias.,4
Chuy BO,"Las conchas con nata deliciosas, (aunque es una mamoneria comerlas con cubiertos) los desayunos y jugos buenos, si quieren ponerse fifi con una pompi, este es un buen lugar para eso!!!",4
Carolina Peralta,"Delicioso, atención excelente, ambiente romántico. Cada ingrediente es especial  Las mimosas me mimaron, con jugo de naranja o mandarina ",4
heriberto rodriguez,Atencion de lujo comida espectacular va a ser un lugar de los favoritos,4
Daniela Villa,Muy buen servicio.,4
jesús Ibarra,"Buena comida, bonito lugar, podrían ser un poco más atentos, hagan reservación porque se llena rápido.",3
Adrian Mejia,Es un restaurante con un buen servicio manteleria de tela en sus mesas y comida muy rica cómodo para una buena reunión despues del trabajo o con amigos,4
Quetzalcóatl Luna Ruiz,Siempre DELICIOSO,4
Olga Hernández,Un excelente servicio!! y la comida muy rica,4
ameyalli cruz santiago,Muy rica comida,4
Miguel Ramirez,"El restaurante mercaderes siempre ha resaltado para mi, dentro de lo que se habla de los restaurantes en el centro por la calidad de servicio y de comida que proporcionan. Desde que llegas te atienden muy bien, muy atentos todos los…",4
Jose Napoleón Negrin Núñez,El chile en nogada muy delicioso !  y buen servicio !,4
Fernando Uranga,"Un bonito lugar a una cuadra del Zócalo de la cdmx. Precios altos, con excelente servicio del personal del lugar. Se anuncia como comida típica mexicana, pero en realidad es cocina fusión, donde los platillos mexicanos son elaborados con estilo francés.",3
Guti Briseño,"Excelente servicio, alimentos de alta calidad y muy buena recomendación de vino por parte del sommelier",4
Carlos Millan,"Agradable lugar, el servicio muy bueno",4
Mariana Cabral R.,"Comida deliciosa, muy agradable la terraza improvisada con plantas, segura, y precio muy accesible. Muy buen servicio también, muy recomendable.",4
Daniel Reyes,Muy bonito,4
S. Rodriguez,"Es muy agradable el ambiente, comida y bebida excelente, personal del restaurant es muy amable y el servicio es excelente. Realmente muy recomendable visitarlo para comida de placer o negocios. Es mi segunda visita y espero regresar pronto.",4
EDUARDO MENDOZA,Excelente servicio tanto en servicio como en la calidsd de los alimentos,4
Carlos Altamirano,"No es barato, pero la comida y el servicio son muy buenos.",4
Gis Vilchis,Excelente servicio y calidad,4
Mar Marquez,Todo delicioso.,4
Abel Sevilla,"Muy tranquilo, la atención exelente",3
Pablo Sanchez,"Las ocasiones en que he asistido a Los Mercaderes, me han sorprendido con el sabor de los chiles hojaldrados, el mole poblano, los gusanos de maguey. La oferta de los vinos es excelente para acompañar la exquisitez del menú. El servicio de primera. Muy recomendable ",4
Adrian Ibañez Torres,Excelente desayuno.,4
Alejandro Pavon,"El rib eye y el flan de queso, mis favoritos de este excelente lugar. Gran servicio, buenas instalaciones y buenos momentos.",4
Diana Garcia,Deliciosa comida y gran servicio.,4
Nachito B 7,Se come exquisito maravilloso lugar oara desestresarse y gozar una buena copa de vino,4
David Flores,"Muy bueno el servicio es excelente por parte del personal, en cuanto a la comida es buena, pero creo que en cuanto a las entradas podrían ser mejores.",3
Victor Jimenez,Excelente menú y servicio de primera,4
Graciela Garcia Almazan,"Excelente servicio, muchas gracias",4
JESUS JIMENEZ,"Siempre creí que era de cadena restaurantera. Entré hace una semana por evitar la lluvia y fue una grata experiencia,pero por la Atención del Mesero y Capitán. Me atendieron ""como rey "". Además que para Mi Suerte había muyyyyy poca gente.…",4
Peper Dr,"La comida es básicamente buena , no sobresaliente. La relación precio servicio algo elevada.",3
yazmin Velazquez,"Deliciosos, las conchas con nata",4
Alberto G Vilchis,Excelente para eventos con reservación. El servicio de primera. Recomendable 100%,4
Humberto J. López,SENCILLAMENTE DELICIIIIOSO,4
Jose Antonio Cordova,Buen lugar,3
Pablo Ruiz,"Gran lugar, excelente servicio, muy buen sazón",4
Miguel Cabildo,"Excelente lugar y alimentos, la promoción de los cortes al 2 por 1 de lujo",4
Javier Espinosa Espinosa,Buenísimo,4
Celestino Acosta González,"Buen lugar, céntrico y atención de primera",4
Hector Manuel Gonzalez Rubio,"Es caro pero vale la pena . Buena atención ,se come muy sabroso",3
Ulises Quijano,"Excelente servicio, nos atendieron antes de la apertura, los alimentos me gustaron mucho, pedí los huevos mercaderes que trae una porción bastante grande de tocino y también pedí una concha con nata, se las recomiendo ampliamente! El lugar es bastante como y no te hacen esperar como en el cardenal que están bastante cerca!",4
Erick Raúl Valverde,"Un lugar muy cálido y tranquilo para desayunar o comer, los precios son adecuados a la calidad de sus alimentos.…",4
Luz Del Carmen Espinosa Zetina,El Servio del mesero fue pésima,1
Manuel Llorente,Excelente comida!,4
Pablo Villagran,"Un lugar de primera, buena ubicación, exelente atención, exquisitos platillos y bebidas, el precio justo, muy recomendable",4
Jorge Martín García,"Excelente opción!!! Lugar limpio e higiénico, la mejor atención y, una muy balanceada relación precio calidad. Gracias.",4
paco cameras,La ex periencia romántica muy elegante y digna para ñpalaxes exigentes,4
Edgar Uribe,Muy rica comida y buen servicio,4
Ivan Mendez,"Excelente servicio, la comida muy rica, el mole poblano, de lo mejor que puedes probar. La cava es muy variada con excelentes opciones mexicanas.",4
Multimedia Channel Mx,Excelente lugar para todos los niveles.,4
Samantha V. Gaspar,"Se merece cada estrella. Una por excelente servicio, otra por sabor, la tercera por presentación, la cuarta por el precio y la quinta por estar en un edificio histórico, bien cuidado, súper limpio. Los panes dulces excelsos. Claro que regreso.",4
Horacio Alfaro Rios,"El lugar está muy bien, precios acordes al consumo, la comida bien, solo que la cecina que me sirvieron, estaba sobre cocida y un poco correosa. Espero puedan mejorar. Gracias",3
Gonzalo Dapino,Delicioso y excelente atención.,4
Yessi Vilchis,Excelente servicio y calidad,4
Luz Olvera,Excelente atención,4
Alejandra Faba,Excelente!! Totalmente recomendado,4
Monica Hernandez,Excelente comida,4
Carlos Valencia,"Excelente servicio, y la comida muy rica",4
Lucero Ramírez,Excelente calidad de sus alimentos e inmejorable atención.,4
Enrique Portillo,Buen restaurante en el Centro histórico,3
Luz QUEZADA,Los platillos exquisitos. Pero el servicio un poco lento. Crepas mercaderes y huevos mercaderes.,3
Natalia Rodriguez M,Riquísima la comida y la atención,4
Carlos Ortiz,Todo excelente como siempre,4
Gervasio Octavio Calderón Vega,Tengo la experiencia y oportunidad de disfrutar platillos en diversos lugares distinguidos por su historia y por su calidad de alimentos que elaboran en dichos lugares . Y lo comento porque Mercaderes se que es un buen lugar para disfrutar…,0
Sony Serrano,"Siempre cómodo, excelente cocina!!",4
ALBERTO LARREA LOZADA,Desayuno típico con natas y chocolate delicioso y excelente servicio,3
rango rango,Limpieza buen servicio y exelente comida,4
Jorge Rodríguez,"Un excelente sabor, el mole poblano muy rico. Y el un buen servicio.",4
Paola Hernandez Piña,"Excelente lugar, comida deliciosa, muy buena atención, vale cada peso, lo recomiendo bastante.",4
Luis Teran,"Excelente desayuno, el personal sumamente profesional y el restaurante sencillamente hermoso, mucho muy recomendable",4
Diana MONTIEL JUSTINIANO,Excelente,4
Otilio Flores Corrales,Buen vino... quesos...,4
Humberto,"Todo delicioso, el unico detalle fue la lechuga estaba algo seca Los postres deliciosos",4
Carlos Morales,"Comida, atención, el lugar, todo excelente! Es una muy buena opción para comer sin prisas en el Centro Histórico de la CDMX. No tienen estacionamiento propio pero cuentan con valet parking.",4
Juan Carlos Venegas,Buen lugar buen servicio en general precios no tan economicos pero vale la pena,3
GUADALUPE TORRES,"Muy rica comida, el lugar y la presentación de los platillos muy bien presentados.. bueno para desayunar o comer o una ocasión especial, el personal excelente...",4
Francisco Paez,Inigualable experiencia en Ciudad de Mexico. Un lugar para cerrar grandes negocios.,4
Ivonne Torres Dominguez,"Excelente en todos los sentidos, lo amo mil, se come delicioso.",4
Fer pecosa,"Muy rica la comida, deliciosa y a precios accesibles. Execelente atención de pare del personal.",4
Cuauhtemoc Escarcega,"La atención aquí siempre es de buena calidad, exagerada en ocasiones, hasta el mas mínimo detalle.…",4
David Espitia,"Buen lugar, los meseros son muy pushy con las bebidas.",3
Ary Junco,"Excelente trato, la comida es deliciosa bien presentada y hay valet parking.",4
VERONICA AVILA OLAYO,"Un buen lugar para desayunar rico ,deleitando con música en vivo",4
Agustin Lopez,Buen servicio y excelente sabor,4
Rafael Pelayo,"Buen lugar, comida y ambiente!!!",4
Leticia López Salazar,"Los meseros son atentos y brindan una muy buena atención, aún en las condiciones adversas",4
Humberto Gomez,Muy bueno buena comida y bebida lo recpmiendo,3
mel muñoz,"Servicio excelente, ambiente tranquilo, música amena cuando tocan en vivo y muy sutil cuando es la música del restaurante. Los chiles en nogada ricos. El chocolate exquisito. Facturan en tiempo y forma.",4
Fernanda Millan Chavira,La verdad tienen una pesima atención y organización y eso a pesar de que la comida es riquisima no dan ganas de regresar por la atencion que te dan,1
Patricia Escoto,"El lugar hermoso, muy limpio, la atención excelente el personal desde la entrada, el mesero y el chef consintiendo a los comensales. La comida deliciosa.",4
Jesus Rodriguez,Por la calidad de los alimentos y excelente servicio.,4
brian tenorio,Excelente lugar. Muy atentos y muy rico,4
Mischa Rionda,Excelente comida!,3
Pris,"Servicio, sabor y calidad de los platillos de primera, igual que los precio. Pero lo vale al totalmente.",4
Jorgealnino,"Muy buen lugar para desayunar, no tanto para comer. Mención especial para el tocino que acompaña a los huevos fritos y las conchas con chocolate. Muy buen servicio",3
Sergio Lara,Buena porción de los alimentos y buen sazón,3
